,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,pred_value
756,2217,20,6,80.0,14584,1,1,1,4,1,1,2,21,2,1,1,1,1,5,1952,1952,1,1,9,1,1,0.0,4,4,5,5,5,5,7,0.0,7,0.0,0.0,0.0,4,5,2,2,733,0,0,733,0.0,0.0,1,0,2,1,4,4,8,0,1,1,1952.0,1,2.0,487.0,3,5,2,0,0,0,0,0,0,1,2,1,0,2,2008,1,3,35572
757,2218,70,5,60.0,5280,1,1,1,1,1,2,1,21,1,1,1,2,4,7,1895,1950,1,1,2,2,1,0.0,1,1,4,5,3,1,4,0.0,2,0.0,173.0,173.0,1,3,2,1,825,536,0,1361,0.0,0.0,1,0,2,1,1,6,1,0,1,2,1895.0,1,1.0,185.0,3,1,1,0,123,0,0,0,0,1,2,1,0,7,2008,1,1,99932
758,2219,50,5,52.0,5150,1,1,1,1,1,2,1,21,1,1,1,4,4,7,1910,2000,1,1,4,4,1,0.0,1,1,2,5,1,1,4,0.0,2,0.0,356.0,356.0,1,1,2,2,671,378,0,1049,0.0,0.0,1,0,2,1,1,5,1,0,1,2,1910.0,1,1.0,195.0,5,3,2,0,0,0,0,0,0,1,2,1,0,5,2008,1,1,119010
759,2220,70,5,60.0,9000,2,1,1,3,1,1,1,21,2,1,1,2,4,6,1920,1950,1,1,5,5,1,0.0,1,1,4,4,3,3,4,0.0,2,0.0,592.0,592.0,1,3,1,1,432,432,0,864,0.0,0.0,1,1,3,1,4,5,2,0,1,2,1920.0,1,1.0,216.0,3,3,2,0,30,160,0,0,0,1,2,1,0,6,2008,1,1,35264
760,2221,120,3,44.0,3843,1,1,2,2,1,1,2,19,2,1,2,1,8,5,2007,2008,2,1,6,7,3,186.0,3,1,2,3,1,2,3,1476.0,2,0.0,120.0,1596.0,1,3,1,1,1648,0,0,1648,1.0,1.0,2,0,2,1,3,5,1,1,3,1,2007.0,2,2.0,525.0,1,1,1,162,53,0,153,0,0,1,2,1,0,8,2008,3,2,294541
761,2222,120,3,44.0,3811,1,1,2,2,1,1,2,19,2,1,2,1,7,5,2004,2005,2,1,6,7,3,174.0,2,1,2,3,1,2,3,1474.0,2,0.0,120.0,1594.0,1,3,1,1,1646,0,0,1646,1.0,1.0,2,0,2,1,3,5,1,1,3,1,2004.0,2,2.0,482.0,1,1,1,128,53,0,0,155,0,1,2,1,0,7,2008,1,1,273017
762,2223,20,2,-1.0,23730,1,1,3,1,1,1,1,22,2,1,1,1,7,5,1996,1997,1,1,5,5,2,668.0,2,1,2,3,1,3,3,700.0,2,0.0,1140.0,1840.0,1,3,1,1,2032,0,0,2032,1.0,0.0,3,0,3,1,2,7,1,0,1,1,1996.0,2,3.0,786.0,1,1,1,0,46,192,0,0,0,1,2,1,0,9,2008,1,1,287730
763,2224,60,2,-1.0,11050,1,1,1,1,1,1,1,22,2,1,1,2,7,5,1996,1997,1,1,1,1,1,0.0,1,1,2,2,1,3,4,0.0,2,0.0,910.0,910.0,1,3,1,1,910,910,0,1820,0.0,0.0,2,1,3,1,2,8,1,1,2,1,1996.0,1,3.0,816.0,1,1,1,318,32,0,0,0,0,1,2,1,0,9,2008,1,1,220798
764,2225,90,2,76.0,10260,1,1,1,1,1,1,1,22,2,1,4,2,5,4,1976,1976,1,1,4,4,1,0.0,1,1,1,5,5,5,7,0.0,7,0.0,0.0,0.0,1,1,1,1,936,936,0,1872,0.0,0.0,2,2,4,2,1,8,1,0,1,1,1976.0,1,2.0,484.0,1,1,1,0,0,0,0,0,0,1,2,1,0,11,2008,1,3,105432
765,2226,20,2,74.0,9990,1,1,1,1,1,1,1,22,2,1,1,1,4,5,1991,1991,1,1,3,3,1,0.0,1,1,2,2,1,1,2,1383.0,2,0.0,297.0,1680.0,1,2,1,1,1689,0,0,1689,1.0,0.0,2,0,3,1,1,6,1,1,2,1,1991.0,1,2.0,432.0,1,1,1,428,120,0,0,0,0,1,2,1,0,7,2008,1,1,172782
766,2227,120,2,42.0,4084,1,1,2,1,1,1,1,23,2,1,2,1,7,6,1986,1986,1,1,1,1,2,340.0,2,1,1,2,1,4,3,893.0,2,0.0,384.0,1277.0,1,2,1,1,1501,0,0,1501,1.0,0.0,2,0,2,1,2,6,1,1,2,1,1986.0,2,2.0,512.0,1,1,1,240,0,0,0,0,0,1,2,1,0,7,2008,1,1,233766
767,2228,20,2,74.0,11563,1,1,2,2,1,1,1,23,2,1,1,1,8,5,2006,2007,2,1,1,1,3,258.0,2,1,2,3,1,2,3,1036.0,2,0.0,482.0,1518.0,1,3,1,1,1537,0,0,1537,1.0,0.0,2,0,3,1,2,8,1,0,1,1,2007.0,2,3.0,788.0,1,1,1,0,26,0,0,0,0,1,2,1,0,4,2008,1,1,278050
768,2229,60,2,107.0,12852,1,1,2,2,1,2,1,23,2,1,1,2,8,5,2007,2007,1,1,1,1,1,0.0,2,1,2,2,1,4,3,770.0,2,0.0,150.0,920.0,1,3,1,1,920,860,0,1780,1.0,0.0,2,1,3,1,2,6,1,1,3,1,2007.0,2,2.0,612.0,1,1,1,0,192,0,0,0,0,1,2,1,0,1,2008,3,2,249283
769,2230,80,2,73.0,9802,1,1,1,1,1,1,1,23,2,1,1,3,5,5,2006,2007,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,352.0,352.0,1,2,1,1,712,730,0,1442,0.0,0.0,2,1,3,1,1,6,1,0,1,3,2007.0,2,2.0,400.0,1,1,1,100,0,0,0,0,0,1,2,1,0,4,2008,1,1,130170
770,2231,60,2,81.0,12018,1,1,2,2,1,2,1,23,2,1,1,2,7,5,2008,2008,1,1,1,1,3,60.0,2,1,2,2,1,4,4,0.0,2,0.0,796.0,796.0,1,3,1,1,796,816,0,1612,0.0,0.0,2,1,3,1,2,6,1,0,1,1,2008.0,2,3.0,666.0,1,1,1,0,64,0,0,0,0,1,2,1,0,10,2008,3,2,219884
771,2232,20,2,75.0,12890,1,1,2,1,1,1,1,23,2,1,1,1,6,5,1989,1989,1,1,2,2,2,128.0,1,1,1,2,1,1,4,0.0,2,0.0,1495.0,1495.0,1,3,1,1,1495,0,0,1495,0.0,0.0,2,0,3,1,1,8,1,1,2,1,1989.0,1,2.0,438.0,1,1,1,252,0,192,0,0,0,1,2,1,0,7,2008,1,1,177146
772,2233,20,2,93.0,18265,1,1,1,1,1,2,1,23,2,1,1,1,6,5,1986,1986,1,1,4,3,2,228.0,2,2,1,2,4,4,3,920.0,3,60.0,276.0,1256.0,1,3,1,1,1256,0,0,1256,0.0,0.0,2,0,3,1,2,6,1,1,5,1,1986.0,1,2.0,578.0,1,1,1,282,0,0,0,0,0,1,2,1,0,3,2008,1,1,193266
773,2234,20,2,82.0,11202,1,1,2,1,1,1,1,23,2,1,1,1,8,5,2003,2003,2,1,1,1,2,206.0,2,1,2,3,1,4,3,1029.0,2,0.0,403.0,1432.0,1,3,1,1,1440,0,0,1440,1.0,0.0,2,0,3,1,2,7,1,1,2,1,2003.0,2,2.0,467.0,1,1,1,185,95,0,0,0,0,1,2,1,0,6,2008,1,1,261605
774,2235,20,2,-1.0,7915,1,1,2,1,1,1,1,23,2,1,1,1,6,5,1999,2000,2,1,1,1,1,0.0,2,1,2,3,1,3,3,1223.0,2,0.0,443.0,1666.0,1,3,1,1,1675,0,0,1675,1.0,0.0,2,0,3,1,2,6,1,0,1,1,1999.0,3,2.0,435.0,1,1,1,165,52,0,0,0,0,1,2,1,0,12,2008,1,1,222458
775,2236,20,2,79.0,11449,1,1,2,2,1,1,1,23,2,1,1,1,8,5,2007,2007,1,1,1,1,1,0.0,2,1,2,2,1,4,3,1011.0,2,0.0,873.0,1884.0,1,3,1,1,1728,0,0,1728,1.0,0.0,2,0,3,1,2,7,1,1,3,1,2007.0,2,2.0,520.0,1,1,1,0,276,0,0,0,0,1,2,1,0,1,2008,1,1,262268
776,2237,20,2,85.0,11447,1,1,2,1,1,1,1,23,2,1,1,1,8,5,2005,2006,1,1,1,1,2,674.0,2,1,2,3,1,4,3,1571.0,2,0.0,393.0,1964.0,1,3,1,1,1964,0,0,1964,1.0,0.0,2,1,3,1,2,7,1,1,3,1,2005.0,2,3.0,892.0,1,1,1,0,265,0,0,0,0,1,2,1,0,6,2008,1,1,318662
777,2238,90,3,97.0,8940,1,1,2,1,1,2,1,22,2,1,4,5,7,5,1997,1998,1,1,1,1,2,200.0,1,2,2,2,4,2,3,1309.0,2,0.0,35.0,1344.0,1,3,1,1,1344,0,0,1344,2.0,0.0,2,0,2,2,1,8,1,0,1,1,1997.0,2,4.0,784.0,1,1,1,0,0,0,0,0,0,1,2,1,0,11,2008,1,5,207336
778,2239,20,2,77.0,9278,1,1,1,1,1,3,1,22,1,5,1,1,5,5,2007,2008,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,1092.0,1092.0,1,3,1,1,1092,0,0,1092,0.0,0.0,1,0,2,1,1,5,1,0,1,4,-1.0,4,0.0,0.0,2,2,1,0,52,0,0,0,0,1,2,1,0,2,2008,1,3,37584
779,2240,120,3,32.0,4500,1,1,1,1,1,3,1,22,2,1,2,1,6,5,1997,1997,2,1,1,1,2,197.0,1,1,2,3,1,1,3,864.0,2,0.0,325.0,1189.0,1,3,1,1,1189,0,0,1189,1.0,0.0,2,0,2,1,1,4,1,0,1,1,1997.0,3,2.0,392.0,1,1,1,0,122,0,0,0,0,1,2,1,0,4,2008,1,1,172495
780,2241,85,2,150.0,14137,1,1,1,1,1,2,1,22,2,1,1,5,4,5,1964,1964,1,1,3,3,2,98.0,1,1,1,2,1,4,2,865.0,1,247.0,88.0,1200.0,1,2,1,1,1200,0,0,1200,1.0,0.0,1,0,3,1,1,6,1,0,1,6,1964.0,2,3.0,850.0,1,1,1,0,119,0,0,171,0,1,2,1,0,11,2008,4,1,156409
781,2242,120,3,-1.0,4224,1,1,1,1,1,1,1,24,2,1,2,1,5,6,1975,1975,1,1,6,7,1,0.0,1,1,2,2,1,1,3,769.0,2,0.0,271.0,1040.0,1,2,1,1,1040,0,0,1040,0.0,0.0,1,0,3,1,1,6,1,0,1,1,1975.0,1,2.0,499.0,1,1,1,0,100,0,0,0,0,1,2,1,0,6,2008,1,1,101275
782,2243,160,3,41.0,2665,1,1,1,1,1,1,1,24,2,1,2,2,5,7,1976,1976,1,1,6,7,1,0.0,1,1,2,2,1,1,2,318.0,2,0.0,232.0,550.0,1,1,1,1,925,550,0,1475,0.0,0.0,2,0,4,1,1,6,1,1,2,1,1976.0,1,1.0,336.0,1,1,1,92,26,0,0,0,0,1,2,1,0,5,2008,1,1,113608
783,2244,180,3,21.0,1974,1,1,1,1,1,1,1,24,2,1,3,5,4,7,1973,2006,1,1,6,7,1,0.0,1,2,1,2,1,4,3,501.0,2,0.0,25.0,526.0,1,2,1,1,526,462,0,988,1.0,0.0,1,0,2,1,1,5,1,0,1,3,1973.0,3,1.0,297.0,1,1,1,120,101,0,0,0,0,1,2,1,0,6,2008,1,1,99828
784,2245,180,3,21.0,1596,1,1,1,1,1,1,1,24,2,1,3,3,4,6,1973,1973,1,1,6,7,1,0.0,1,1,1,2,1,2,3,437.0,2,0.0,25.0,462.0,1,1,1,1,526,462,0,988,1.0,0.0,1,0,1,1,1,4,1,1,4,3,1973.0,3,1.0,297.0,1,1,1,0,101,0,120,0,0,1,4,1,0,7,2008,1,1,93874
785,2246,20,2,-1.0,17979,1,1,2,1,1,2,1,22,2,1,1,1,5,6,1968,1968,1,1,4,4,1,0.0,1,2,1,1,1,1,2,785.0,2,0.0,328.0,1113.0,1,3,1,1,1160,0,0,1160,1.0,0.0,1,0,3,1,2,6,1,0,1,1,1968.0,1,1.0,257.0,1,1,1,81,0,0,0,0,0,1,4,3,500,2,2008,1,1,117292
786,2247,160,3,21.0,1477,1,1,1,1,1,1,1,24,2,1,3,2,6,9,1970,2007,1,1,6,7,1,0.0,1,2,1,1,1,1,3,358.0,2,0.0,188.0,546.0,1,3,1,1,546,546,0,1092,0.0,0.0,2,1,3,1,1,6,1,0,1,4,-1.0,4,0.0,0.0,2,2,1,187,0,0,0,0,0,1,2,1,0,3,2008,1,1,107168
787,2248,20,2,59.0,6490,1,1,1,1,1,1,1,22,2,1,1,1,5,7,1983,1983,1,1,1,1,1,0.0,1,2,1,1,1,1,3,534.0,2,0.0,282.0,816.0,1,3,1,1,816,0,0,816,0.0,1.0,1,0,2,1,1,4,1,0,1,1,1983.0,1,1.0,264.0,1,1,1,315,0,0,0,0,0,1,4,1,0,4,2008,1,1,91767
788,2249,20,2,60.0,6600,1,1,1,1,1,1,1,22,2,1,1,1,5,6,1982,2005,1,1,3,4,1,0.0,1,1,1,1,1,1,3,638.0,2,0.0,207.0,845.0,1,2,1,1,845,0,0,845,0.0,0.0,1,0,3,1,2,6,1,0,1,1,1982.0,1,1.0,264.0,1,1,1,0,0,0,0,0,0,1,2,1,0,7,2008,1,1,91677
789,2250,20,2,74.0,12395,1,1,1,1,1,2,1,22,2,1,1,1,5,6,1984,1984,1,1,3,4,1,0.0,1,1,1,1,1,1,2,647.0,2,0.0,217.0,864.0,1,1,1,1,889,0,0,889,0.0,0.0,1,0,3,1,1,6,1,0,1,1,1984.0,1,2.0,484.0,1,1,1,0,0,0,0,0,0,1,2,1,0,4,2008,1,1,103419
790,2251,70,6,-1.0,56600,1,1,2,4,1,1,1,21,2,1,1,6,5,1,1900,1950,2,1,2,2,1,0.0,1,1,3,1,1,1,4,0.0,2,0.0,686.0,686.0,1,3,1,1,1150,686,0,1836,0.0,0.0,2,0,4,1,1,7,5,0,1,2,1900.0,1,1.0,288.0,1,3,2,0,0,0,0,0,0,1,2,1,0,1,2008,1,1,63388
791,2252,20,2,85.0,10667,1,1,1,1,1,1,1,1,2,1,1,1,6,6,1971,1971,1,1,5,5,2,302.0,1,1,1,1,1,1,5,838.0,2,0.0,749.0,1587.0,1,1,1,1,1587,0,0,1587,0.0,0.0,2,0,3,1,1,7,1,1,3,1,1971.0,1,2.0,525.0,1,1,1,0,44,0,0,0,0,1,2,1,0,3,2007,1,1,190273
792,2253,80,2,56.0,8872,1,1,2,2,1,1,1,2,2,1,1,3,6,5,1997,1997,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,384.0,384.0,1,2,1,1,754,630,0,1384,0.0,0.0,2,1,3,1,1,7,1,1,2,3,1997.0,2,2.0,390.0,1,1,1,0,0,0,0,0,0,1,2,1,0,3,2007,1,1,157054
793,2254,80,2,-1.0,10147,1,1,2,1,1,4,1,2,2,1,1,3,6,5,1994,1994,1,1,3,3,2,32.0,1,1,2,2,1,1,6,186.0,2,0.0,206.0,392.0,1,2,1,1,924,770,0,1694,0.0,0.0,2,1,3,1,1,7,1,1,2,3,1994.0,2,2.0,398.0,1,1,1,256,64,0,0,0,0,1,1,1,0,3,2007,1,1,183799
794,2255,60,2,-1.0,8637,1,1,2,1,1,1,1,2,2,1,1,2,6,5,1999,2000,1,1,1,1,1,0.0,1,1,2,2,1,1,2,871.0,2,0.0,52.0,923.0,1,2,1,1,947,767,0,1714,1.0,0.0,2,1,3,1,1,7,1,1,2,1,2000.0,2,2.0,451.0,1,1,1,256,48,0,0,0,0,1,2,1,0,4,2007,1,3,202575
795,2256,60,2,63.0,7875,1,1,1,1,1,1,1,2,2,1,1,2,7,5,1996,1996,1,1,3,3,1,0.0,2,1,2,2,1,1,1,414.0,2,0.0,277.0,691.0,1,2,1,1,691,862,0,1553,0.0,0.0,2,1,3,1,2,6,1,0,1,1,1996.0,2,2.0,420.0,1,1,1,0,44,0,0,0,0,1,2,1,0,8,2007,1,1,182443
796,2257,60,2,60.0,7500,1,1,1,1,1,1,1,2,2,1,1,2,6,5,1999,2003,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,938.0,938.0,1,3,1,1,957,1342,0,2299,0.0,0.0,3,1,5,1,1,7,1,1,2,1,1999.0,2,2.0,482.0,1,1,1,188,30,0,0,0,0,1,2,1,0,8,2007,1,1,194383
797,2258,20,2,-1.0,9556,1,1,2,1,1,2,1,2,2,1,1,1,7,5,1992,1993,1,1,3,3,2,52.0,1,1,2,2,1,1,4,0.0,2,0.0,1168.0,1168.0,1,2,1,1,1187,0,0,1187,0.0,0.0,2,0,3,1,2,6,1,0,1,1,1992.0,3,2.0,420.0,1,1,1,0,21,0,0,0,0,1,2,1,0,8,2007,1,1,173517
798,2259,60,2,-1.0,7655,1,1,2,1,1,4,1,2,2,1,1,2,6,5,1993,1994,1,1,3,3,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,903.0,903.0,1,2,1,1,910,732,0,1642,0.0,0.0,2,1,3,1,1,7,1,1,2,1,1993.0,3,2.0,392.0,1,1,1,290,84,0,0,0,0,1,2,1,0,7,2007,1,1,182500
799,2260,20,2,160.0,18160,2,1,1,1,1,1,1,2,2,1,1,1,6,6,1964,1964,1,1,3,3,4,138.0,1,1,1,1,1,4,5,550.0,2,0.0,752.0,1302.0,1,4,1,1,1128,0,0,1128,1.0,0.0,1,0,3,1,1,6,1,1,2,1,1964.0,1,2.0,480.0,1,1,3,0,108,246,0,0,0,1,1,1,0,3,2007,1,5,114155
800,2261,120,2,38.0,4740,1,1,2,1,1,1,1,3,2,1,2,1,8,5,1988,1988,1,1,6,7,1,0.0,2,1,1,2,1,2,3,248.0,2,0.0,918.0,1166.0,1,2,1,1,1179,0,0,1179,1.0,0.0,2,0,2,1,1,5,1,0,1,1,1988.0,3,2.0,480.0,1,1,1,0,108,0,0,135,0,1,2,1,0,10,2007,1,1,192483
801,2262,120,2,35.0,5118,1,1,2,2,1,1,1,3,2,1,2,1,8,5,1990,1990,1,1,6,7,1,0.0,2,1,2,2,1,2,3,926.0,2,0.0,386.0,1312.0,1,2,1,1,1321,0,0,1321,1.0,0.0,1,0,1,1,2,4,1,1,2,1,1990.0,3,2.0,484.0,1,1,1,0,64,140,0,0,0,1,2,1,0,8,2007,1,1,206180
802,2263,60,2,98.0,12328,1,1,2,1,1,1,1,3,2,1,1,2,8,5,2005,2005,2,1,1,1,3,146.0,2,1,2,3,1,3,3,986.0,2,0.0,163.0,1149.0,1,3,1,1,1164,1377,0,2541,1.0,0.0,3,1,4,1,3,10,1,1,3,3,2005.0,2,3.0,729.0,1,1,1,120,32,0,0,0,0,1,2,1,0,7,2007,1,1,346548
803,2264,20,2,52.0,51974,1,1,2,1,1,4,1,3,3,1,1,1,9,5,2006,2007,2,1,1,1,2,710.0,3,1,2,3,1,4,3,1101.0,2,0.0,1559.0,2660.0,1,3,1,1,2338,0,0,2338,1.0,0.0,2,1,4,1,2,8,1,2,3,1,2005.0,2,3.0,1110.0,4,1,1,0,135,0,0,322,0,1,2,1,0,6,2007,3,2,440293
804,2265,190,2,195.0,41600,1,1,2,1,1,3,1,2,2,1,5,1,5,5,1969,1990,1,1,3,3,1,0.0,1,1,1,2,1,2,2,1047.0,2,0.0,53.0,1100.0,2,1,1,1,1424,0,0,1424,1.0,0.0,1,1,3,1,1,7,4,0,1,6,1969.0,1,3.0,828.0,1,1,2,144,0,0,0,0,0,1,2,1,0,11,2007,1,1,148876
805,2266,120,2,61.0,8035,1,1,2,2,1,1,1,3,2,1,2,1,9,5,2006,2006,1,1,5,5,2,165.0,2,1,2,3,1,2,3,797.0,2,0.0,815.0,1612.0,1,3,1,1,1612,0,0,1612,1.0,0.0,2,0,2,1,3,6,1,1,3,1,2006.0,2,2.0,556.0,1,1,1,0,164,0,0,0,0,1,2,1,0,3,2007,1,1,282944
806,2267,20,2,85.0,14082,1,1,2,2,1,1,1,3,2,1,1,1,8,5,2006,2006,2,1,1,1,2,945.0,2,1,2,3,4,2,3,1558.0,2,0.0,662.0,2220.0,1,3,1,1,2234,0,0,2234,1.0,0.0,1,1,1,1,2,7,1,1,3,1,2006.0,3,2.0,724.0,1,1,1,390,80,0,0,0,0,1,2,1,0,1,2007,1,1,356596
807,2268,20,2,81.0,13870,1,1,2,2,1,1,1,3,7,3,1,1,10,5,2006,2007,2,1,6,7,2,250.0,3,1,2,3,1,2,3,1152.0,2,0.0,590.0,1742.0,1,3,1,1,2042,0,0,2042,1.0,0.0,2,0,3,1,3,8,1,1,3,1,2007.0,2,3.0,724.0,1,1,1,240,52,0,0,174,0,1,2,1,0,10,2007,3,2,332508
808,2269,20,2,-1.0,10960,1,1,2,1,1,1,1,12,2,1,1,1,6,5,1984,1984,2,1,3,3,1,0.0,1,1,1,2,1,1,3,256.0,2,0.0,1028.0,1284.0,1,1,1,1,1284,0,0,1284,1.0,0.0,2,0,3,1,1,5,1,0,1,1,1984.0,1,2.0,480.0,1,1,1,0,0,192,0,0,0,1,2,1,0,4,2007,2,3,158134
809,2270,60,2,78.0,12090,1,1,1,1,1,1,1,12,2,1,1,2,7,7,1981,2003,1,1,5,5,2,306.0,2,1,1,2,1,1,2,321.0,2,0.0,404.0,725.0,1,3,1,1,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,1,1,2,1,1981.0,3,2.0,484.0,1,1,1,167,72,0,0,0,0,1,2,1,0,3,2007,1,1,210146
810,2271,20,2,93.0,12299,1,1,1,1,1,1,1,12,2,1,1,1,7,6,1978,1985,1,1,4,4,3,67.0,1,1,1,2,1,1,3,1328.0,2,0.0,201.0,1529.0,1,1,1,1,1664,0,0,1664,1.0,0.0,2,0,3,1,2,7,1,1,2,1,1978.0,2,2.0,663.0,1,1,1,0,0,0,0,0,0,1,2,1,0,9,2007,1,1,231143
811,2272,60,2,61.0,11339,1,1,2,1,1,1,1,12,7,1,1,2,7,5,1979,1979,2,3,3,4,2,549.0,1,1,1,2,1,1,2,758.0,2,0.0,22.0,780.0,1,1,1,1,1085,845,0,1930,1.0,0.0,2,1,4,1,2,9,1,1,2,1,1979.0,2,2.0,481.0,1,1,1,192,72,0,0,0,0,1,2,1,0,3,2007,1,1,218681
812,2273,20,2,79.0,11850,1,1,1,1,1,3,1,12,2,1,1,1,6,6,1984,1984,1,1,4,4,2,98.0,1,1,1,2,1,1,2,781.0,2,0.0,372.0,1153.0,1,1,1,1,1177,0,0,1177,0.0,0.0,2,0,3,1,2,6,1,0,1,1,1984.0,2,2.0,495.0,1,1,1,204,103,0,0,0,0,1,1,1,0,8,2007,1,1,177550
813,2274,20,2,80.0,10400,1,1,1,1,1,1,1,12,2,1,1,1,6,5,1979,1999,1,1,5,5,2,253.0,1,1,1,2,1,1,3,903.0,2,0.0,356.0,1259.0,1,3,1,1,1353,0,0,1353,1.0,0.0,2,0,2,1,1,5,1,1,2,1,1979.0,3,2.0,478.0,1,1,1,240,141,0,0,0,0,1,2,1,0,8,2007,1,1,188390
814,2275,20,2,128.0,13001,1,1,2,1,1,1,1,12,3,1,1,1,6,5,1971,1971,2,1,3,3,2,176.0,1,1,1,1,1,3,2,492.0,4,121.0,1012.0,1625.0,1,1,1,1,1220,0,0,1220,0.0,1.0,2,0,2,1,1,6,1,1,2,1,1971.0,1,2.0,944.0,1,1,1,0,0,249,0,0,0,1,2,1,0,9,2007,1,1,167968
815,2276,80,2,64.0,8991,1,1,2,1,1,4,1,12,3,1,1,3,7,6,1976,1976,1,1,4,4,3,130.0,1,1,1,2,1,2,3,624.0,3,604.0,0.0,1228.0,1,1,1,1,1324,0,0,1324,0.0,1.0,2,0,3,1,2,5,1,1,5,1,1976.0,2,2.0,585.0,1,1,1,407,36,0,0,0,0,1,2,1,0,2,2007,1,1,219625
816,2277,60,2,80.0,8000,1,1,1,1,1,1,1,12,3,1,1,2,6,6,1974,1974,1,1,3,3,1,0.0,1,1,1,1,1,1,2,931.0,1,153.0,0.0,1084.0,1,1,1,1,1084,793,0,1877,1.0,0.0,2,1,4,1,1,8,1,1,2,1,1974.0,1,2.0,488.0,1,1,1,0,96,0,0,0,0,1,2,1,0,11,2007,1,1,183902
817,2278,20,2,63.0,9457,1,1,1,1,1,1,1,1,2,1,1,1,5,6,1970,1990,1,1,5,5,1,0.0,1,1,1,1,1,1,2,566.0,2,0.0,359.0,925.0,1,1,1,1,1422,0,0,1422,1.0,0.0,1,0,3,1,1,7,2,0,1,2,1988.0,1,2.0,576.0,1,1,1,252,0,0,0,0,0,1,4,1,0,9,2007,1,1,140468
818,2279,20,2,66.0,7920,1,1,1,1,1,1,1,1,2,1,1,1,5,5,1970,2002,1,1,3,3,2,32.0,1,1,1,1,1,1,2,81.0,5,619.0,214.0,914.0,1,3,1,1,914,0,0,914,0.0,0.0,1,0,3,1,3,5,1,0,1,1,1970.0,3,1.0,368.0,1,4,1,120,0,0,0,0,0,1,2,1,0,10,2007,1,1,92088
819,2280,20,2,-1.0,17199,1,1,1,1,1,3,1,1,2,1,1,1,4,7,1961,1961,1,1,5,5,1,0.0,1,2,3,1,1,1,2,314.0,2,0.0,600.0,914.0,1,3,1,1,914,0,0,914,0.0,0.0,1,0,2,1,1,4,1,0,1,5,1961.0,1,1.0,270.0,3,1,1,140,0,0,0,0,0,1,4,1,0,7,2007,1,1,96507
820,2281,120,1,33.0,4113,1,1,2,1,1,1,1,1,2,1,2,1,6,5,2001,2001,1,1,5,5,1,0.0,2,1,2,2,1,3,4,0.0,2,0.0,1337.0,1337.0,1,3,1,1,1337,0,0,1337,0.0,0.0,2,0,2,1,2,5,1,1,2,1,2001.0,2,2.0,511.0,1,1,1,136,68,0,0,0,0,1,2,1,0,7,2007,1,1,174144
821,2282,120,1,26.0,10943,1,1,3,1,1,3,1,1,2,1,2,1,6,5,1997,1998,1,1,5,5,1,0.0,2,1,2,2,1,1,3,930.0,2,0.0,475.0,1405.0,1,3,1,1,1337,0,0,1337,1.0,0.0,2,0,2,1,2,5,1,1,2,1,1997.0,2,2.0,522.0,1,1,1,0,68,0,0,0,0,1,2,1,0,10,2007,1,1,187048
822,2283,160,3,21.0,2205,1,1,1,1,1,1,1,4,2,1,3,2,6,6,1973,1973,1,1,3,3,2,567.0,1,1,1,1,1,1,2,312.0,2,0.0,213.0,525.0,1,1,1,1,525,567,0,1092,0.0,0.0,1,1,3,1,1,6,1,0,1,2,1973.0,1,1.0,264.0,1,1,1,144,0,0,0,0,0,1,2,1,0,2,2007,1,1,121076
823,2284,160,3,21.0,2058,1,1,1,1,1,1,1,4,2,1,3,2,6,5,1973,1973,1,1,3,3,2,265.0,1,1,1,1,1,1,4,0.0,2,0.0,672.0,672.0,1,3,1,1,672,546,0,1218,0.0,0.0,1,1,4,1,3,7,1,0,1,2,1973.0,1,1.0,264.0,1,1,1,0,28,0,0,0,0,1,2,1,0,12,2007,1,1,110110
